SLU Score,Opponent Score,Set,Opponent,Year,Server,Play Comment,,
23,24,2,Skidmore,2014,SLU,[Marisa Turner] Kill by Lexi Brown (from Katie Kull).,,
23,25,2,Skidmore,2014,SLU,[Marisa Turner] Kill by Becky Briggs (from Katie Kull).,,
1,0,3,Skidmore,2014,SLU,[Katie Rowell] Attack error by Amanda Brooks (block by Rachel Licata; Aria Goodman).,,
1,1,3,Skidmore,2014,SKIDMORE,[Kalle Fox] Service error.,,
1,2,3,Skidmore,2014,SLU,[Cristina Deschaine] Kill by Becky Briggs (from Katie Kull).,,
1,3,3,Skidmore,2014,SLU,[Cristina Deschaine] Attack error by Clara Jones.,,
2,3,3,Skidmore,2014,SLU,[Cristina Deschaine] Kill by Aria Goodman (from Kalle Fox).,,
3,3,3,Skidmore,2014,SKIDMORE,[Aria Goodman] Service ace (Katie Rowell).,,
3,4,3,Skidmore,2014,SKIDMORE,[Aria Goodman] Kill by Amanda Brooks (from Katie Kull).,,
4,4,3,Skidmore,2014,SLU,[Katarina Marczeski] Attack error by Becky Briggs.,,
4,5,3,Skidmore,2014,SKIDMORE,[Marcela Familiar] Service error.,,
5,5,3,Skidmore,2014,SLU,[Masha Kolesnikova] Attack error by Masha Kolesnikova.,,
5,6,3,Skidmore,2014,SKIDMORE,[Clara Jones] Attack error by Brittany Osborn (block by Becky Briggs; Maddy Ruehl).,,
6,6,3,Skidmore,2014,SLU,[Marisa Turner] Kill by Brittany Osborn (from Kalle Fox).,,
6,7,3,Skidmore,2014,SKIDMORE,[Brittany Osborn] Kill by Maddy Ruehl (from Katarina Marczeski).,,
6,8,3,Skidmore,2014,SLU,[Maddy Ruehl] Attack error by Emma Bloom (block by Cristina Deschaine; Masha Kolesnikova).,,
7,8,3,Skidmore,2014,SLU,[Maddy Ruehl] Service error.,,
7,9,3,Skidmore,2014,SKIDMORE,[Clare Kenny] Kill by Cristina Deschaine (from Katie Kull).,,
7,10,3,Skidmore,2014,SLU,[Katie Rowell] Attack error by Kalle Fox (block by Cristina Deschaine).,,
8,10,3,Skidmore,2014,SLU,[Katie Rowell] Attack error by Lexi Brown.,,
8,11,3,Skidmore,2014,SKIDMORE,[Kalle Fox] Kill by Lexi Brown (from Katie Kull).,,
8,12,3,Skidmore,2014,SLU,[Cristina Deschaine] Kill by Becky Briggs (from Katie Kull).,,
8,13,3,Skidmore,2014,SLU,[Cristina Deschaine] Attack error by Aria Goodman.,,
9,13,3,Skidmore,2014,SLU,[Cristina Deschaine] Kill by Aria Goodman (from Kalle Fox).,,
9,14,3,Skidmore,2014,SKIDMORE,[Aria Goodman] Kill by Lexi Brown (from Katie Kull).,,
9,15,3,Skidmore,2014,SLU,[Katarina Marczeski] Attack error by Brittany Osborn.,,
9,16,3,Skidmore,2014,SLU,[Katarina Marczeski] Service ace (TEAM).,,
10,16,3,Skidmore,2014,SLU,[Katarina Marczeski] Kill by Clara Jones (from Kalle Fox).,,
11,16,3,Skidmore,2014,SKIDMORE,[Marcela Familiar] Kill by Emma Bloom (from Kalle Fox).,,
12,16,3,Skidmore,2014,SKIDMORE,[Marcela Familiar] Service ace (Katie Rowell).,,
12,17,3,Skidmore,2014,SKIDMORE,[Marcela Familiar] Service error.,,
13,17,3,Skidmore,2014,SLU,[Lexi Brown] Kill by Clara Jones (from Emma Bloom).,,
13,18,3,Skidmore,2014,SKIDMORE,[Clara Jones] Kill by Masha Kolesnikova (from Katarina Marczeski).,,
13,19,3,Skidmore,2014,SLU,[Marisa Turner] Attack error by Aria Goodman.,,
13,20,3,Skidmore,2014,SLU,[Marisa Turner] Kill by Masha Kolesnikova (from Marisa Turner).,,
13,21,3,Skidmore,2014,SLU,[Marisa Turner] Kill by Cristina Deschaine.,,
13,22,3,Skidmore,2014,SLU,[Marisa Turner] Attack error by Emma Bloom (block by Cristina Deschaine; Masha Kolesnikova).,,
13,23,3,Skidmore,2014,SLU,[Marisa Turner] Kill by Masha Kolesnikova (from Marisa Turner).,,
13,24,3,Skidmore,2014,SLU,[Marisa Turner] Kill by Masha Kolesnikova (from Katarina Marczeski).,,
13,25,3,Skidmore,2014,SLU,[Marisa Turner] Bad set by Aria Goodman.,,
1,0,1,Skidmore,2014,SLU,[Jenna Street] Attack error by Aria Goodman.,,
2,0,1,Skidmore,2014,SLU,[Jenna Street] Ball handling error by Kalle Fox.,,
2,1,1,Skidmore,2014,SLU,[Jenna Street] Kill by Brittany Osborn (from Kalle Fox).,,
2,2,1,Skidmore,2014,SKIDMORE,[Brittany Osborn] Attack error by Masha Kolesnikova.,,
3,2,1,Skidmore,2014,SKIDMORE,[Brittany Osborn] Kill by Cristina Deschaine (from Jenna Street).,,
4,2,1,Skidmore,2014,SLU,[Katie Rowell] Attack error by Aria Goodman.,,
4,3,1,Skidmore,2014,SLU,[Katie Rowell] Attack error by Lexi Brown.,,
4,4,1,Skidmore,2014,SKIDMORE,[Kalle Fox] Service ace (Katie Rowell).,,
4,5,1,Skidmore,2014,SKIDMORE,[Kalle Fox] Kill by Marcela Familiar (from Rachel Licata).,,
5,5,1,Skidmore,2014,SKIDMORE,[Kalle Fox] Attack error by Aria Goodman (block by Cristina Deschaine; Amanda Brooks).,,
6,5,1,Skidmore,2014,SLU,[Cristina Deschaine] Attack error by Clara Jones.,,
7,5,1,Skidmore,2014,SLU,[Cristina Deschaine] Kill by Lexi Brown (from Jenna Street).,,
7,6,1,Skidmore,2014,SLU,[Cristina Deschaine] Kill by Angelea McPartlin (from Kalle Fox).,,
8,6,1,Skidmore,2014,SKIDMORE,[Aria Goodman] Attack error by Clara Jones.,,
8,7,1,Skidmore,2014,SLU,[Katie Kull] Attack error by Lexi Brown.,,
9,7,1,Skidmore,2014,SKIDMORE,[Marcela Familiar] Service error.,,
10,7,1,Skidmore,2014,SLU,[Lexi Brown] Kill by Maddy Ruehl (from Mariah Dignan).,,
11,7,1,Skidmore,2014,SLU,[Lexi Brown] Ball handling error by Marcela Familiar.,,
11,8,1,Skidmore,2014,SLU,[Lexi Brown] Service error.,,
12,8,1,Skidmore,2014,SKIDMORE,[Clare Kenny] Kill by Becky Briggs (from Katie Kull).,,
13,8,1,Skidmore,2014,SLU,[Mariah Dignan] Kill by Maddy Ruehl.,,
14,8,1,Skidmore,2014,SLU,[Mariah Dignan] Attack error by Brittany Osborn.,,
14,9,1,Skidmore,2014,SLU,[Mariah Dignan] Kill by Brittany Osborn (from Kalle Fox).,,
14,10,1,Skidmore,2014,SKIDMORE,[Clara Jones] Service ace (Lexi Brown).,,
15,10,1,Skidmore,2014,SKIDMORE,[Clara Jones] Kill by Lexi Brown (from Katie Kull).,,
16,10,1,Skidmore,2014,SLU,[Jenna Street] Service ace (Marcela Familiar).,,
17,10,1,Skidmore,2014,SLU,[Jenna Street] Attack error by Aria Goodman (block by Amanda Brooks; Cristina Deschaine).,,
17,11,1,Skidmore,2014,SLU,[Jenna Street] Attack error by Amanda Brooks.,,
18,11,1,Skidmore,2014,SKIDMORE,[Brittany Osborn] Kill by Cristina Deschaine (from Jenna Street).,,
18,12,1,Skidmore,2014,SLU,[Katie Rowell] Kill by Aria Goodman (from Kalle Fox).,,
19,12,1,Skidmore,2014,SKIDMORE,[Kalle Fox] Kill by Cristina Deschaine (from Lexi Brown).,,
20,12,1,Skidmore,2014,SLU,[Cristina Deschaine] Kill by Lexi Brown (from Jenna Street).,,
21,12,1,Skidmore,2014,SLU,[Cristina Deschaine] Kill by Lexi Brown (from Jenna Street).,,
22,12,1,Skidmore,2014,SLU,[Cristina Deschaine] Attack error by Rachel Licata (block by Becky Briggs; Lexi Brown).,,
23,12,1,Skidmore,2014,SLU,[Cristina Deschaine] Service ace (Marcela Familiar).,,
24,12,1,Skidmore,2014,SLU,[Cristina Deschaine] Kill by Lexi Brown (from Jenna Street).,,
24,13,1,Skidmore,2014,SLU,[Cristina Deschaine] Service error.,,
24,14,1,Skidmore,2014,SKIDMORE,[Aria Goodman] Attack error by Amanda Brooks.,,
25,14,1,Skidmore,2014,SKIDMORE,[Aria Goodman] Service error.,,
0,1,2,Skidmore,2014,SKIDMORE,[Clara Jones] Ball handling error by Jenna Street.,,
1,1,2,Skidmore,2014,SKIDMORE,[Clara Jones] Kill by Cristina Deschaine (from Jenna Street).,,
2,1,2,Skidmore,2014,SLU,[Katie Rowell] Attack error by Aria Goodman (block by Cristina Deschaine; Amanda Brooks).,,
2,2,2,Skidmore,2014,SLU,"[Katie Rowell] Kill by Aria Goodman (from Kalle Fox), block error by Amanda Brooks.",,
2,3,2,Skidmore,2014,SKIDMORE,[Brittany Osborn] Service ace (Katie Rowell).,,
3,3,2,Skidmore,2014,SKIDMORE,[Brittany Osborn] Kill by Lexi Brown (from Cristina Deschaine).,,
4,3,2,Skidmore,2014,SLU,[Cristina Deschaine] Attack error by Emma Bloom (block by Becky Briggs; Lexi Brown).,,
5,3,2,Skidmore,2014,SLU,[Cristina Deschaine] Kill by Becky Briggs (from Jenna Street).,,
5,4,2,Skidmore,2014,SLU,"[Cristina Deschaine] Kill by Aria Goodman (from Kalle Fox), block error by Lexi Brown.",,
6,4,2,Skidmore,2014,SKIDMORE,[Kalle Fox] Ball handling error by Kalle Fox.,,
6,5,2,Skidmore,2014,SLU,[Katie Kull] Kill by Emma Bloom (from Kalle Fox).,,
6,6,2,Skidmore,2014,SKIDMORE,[Aria Goodman] Attack error by Jenna Street.,,
7,6,2,Skidmore,2014,SKIDMORE,[Aria Goodman] Kill by Becky Briggs (from Katie Kull).,,
8,6,2,Skidmore,2014,SLU,[Lexi Brown] Kill by Maddy Ruehl (from Katie Kull).,,
8,7,2,Skidmore,2014,SLU,[Lexi Brown] Service error.,,
8,8,2,Skidmore,2014,SKIDMORE,[Marcela Familiar] Kill by Brittany Osborn (from Kalle Fox).,,
9,8,2,Skidmore,2014,SKIDMORE,[Marcela Familiar] Kill by Maddy Ruehl (from Katie Kull).,,
9,9,2,Skidmore,2014,SLU,[Mariah Dignan] Kill by Clara Jones (from Kalle Fox).,,
9,10,2,Skidmore,2014,SKIDMORE,[Clare Kenny] Attack error by Maddy Ruehl.,,
9,11,2,Skidmore,2014,SKIDMORE,[Clare Kenny] Bad set by Katie Kull.,,
10,11,2,Skidmore,2014,SKIDMORE,[Clare Kenny] Kill by Masha Kolesnikova (from Cristina Deschaine).,,
10,12,2,Skidmore,2014,SLU,[Jenna Street] Attack error by Amanda Brooks.,,
11,12,2,Skidmore,2014,SKIDMORE,[Clara Jones] Kill by Cristina Deschaine (from Jenna Street).,,
11,13,2,Skidmore,2014,SLU,[Marisa Turner] Attack error by Cristina Deschaine.,,
12,13,2,Skidmore,2014,SKIDMORE,[Brittany Osborn] Attack error by Aria Goodman (block by Amanda Brooks; Cristina Deschaine).,,
12,14,2,Skidmore,2014,SLU,[Cristina Deschaine] Attack error by Becky Briggs.,,
13,14,2,Skidmore,2014,SKIDMORE,[Kalle Fox] Kill by Amanda Brooks (from Jenna Street).,,
13,15,2,Skidmore,2014,SLU,[Katie Kull] Kill by Emma Bloom.,,
14,15,2,Skidmore,2014,SKIDMORE,[Aria Goodman] Kill by Lexi Brown (from Katie Kull).,,
14,16,2,Skidmore,2014,SLU,[Lexi Brown] Attack error by Maddy Ruehl.,,
15,16,2,Skidmore,2014,SKIDMORE,[Marcela Familiar] Kill by Becky Briggs (from Katie Kull).,,
16,16,2,Skidmore,2014,SLU,[Mariah Dignan] Ball handling error by Kalle Fox.,,
17,16,2,Skidmore,2014,SLU,[Mariah Dignan] Service ace (Clara Jones).,,
18,16,2,Skidmore,2014,SLU,[Mariah Dignan] Attack error by Brittany Osborn (block by Cristina Deschaine; Maddy Ruehl).,,
19,16,2,Skidmore,2014,SLU,[Mariah Dignan] Kill by Cristina Deschaine (from Katie Kull).,,
19,17,2,Skidmore,2014,SLU,[Mariah Dignan] Kill by Brittany Osborn (from Kalle Fox).,,
19,18,2,Skidmore,2014,SKIDMORE,[Clare Kenny] Kill by Brittany Osborn (from Clare Kenny).,,
20,18,2,Skidmore,2014,SKIDMORE,[Clare Kenny] Kill by Cristina Deschaine (from Katie Kull).,,
21,18,2,Skidmore,2014,SLU,[Jenna Street] Kill by Cristina Deschaine (from Jenna Street).,,
21,19,2,Skidmore,2014,SLU,[Jenna Street] Kill by Brittany Osborn (from Kalle Fox).,,
21,20,2,Skidmore,2014,SKIDMORE,[Clara Jones] Attack error by Amanda Brooks.,,
22,20,2,Skidmore,2014,SKIDMORE,[Clara Jones] Kill by Jenna Street (from Mariah Dignan).,,
22,21,2,Skidmore,2014,SLU,[Marisa Turner] Service error.,,
23,21,2,Skidmore,2014,SKIDMORE,[Brittany Osborn] Attack error by Kalle Fox.,,
24,21,2,Skidmore,2014,SLU,[Cristina Deschaine] Kill by Lexi Brown (from Jenna Street).,,
25,21,2,Skidmore,2014,SLU,[Cristina Deschaine] Service ace (Aria Goodman).,,
0,1,3,Skidmore,2014,SLU,[Jenna Street] Kill by Brittany Osborn (from Aria Goodman).,,
1,1,3,Skidmore,2014,SKIDMORE,[Brittany Osborn] Service error.,,
2,1,3,Skidmore,2014,SLU,[Marisa Turner] Kill by Lexi Brown (from Jenna Street).,,
3,1,3,Skidmore,2014,SLU,[Marisa Turner] Attack error by Emma Bloom.,,
3,2,3,Skidmore,2014,SLU,[Marisa Turner] Kill by Aria Goodman (from Clare Kenny).,,
3,3,3,Skidmore,2014,SKIDMORE,[Kalle Fox] Attack error by Cristina Deschaine.,,
4,3,3,Skidmore,2014,SKIDMORE,[Kalle Fox] Kill by Maddy Ruehl (from Mariah Dignan).,,
5,3,3,Skidmore,2014,SLU,[Cristina Deschaine] Kill by Jenna Street (from Cristina Deschaine).,,
5,4,3,Skidmore,2014,SLU,[Cristina Deschaine] Attack error by Lexi Brown.,,
6,4,3,Skidmore,2014,SKIDMORE,[Aria Goodman] Kill by Becky Briggs (from Jenna Street).,,
6,5,3,Skidmore,2014,SLU,[Katie Kull] Kill by Clara Jones (from Kalle Fox).,,
7,5,3,Skidmore,2014,SKIDMORE,[Marcela Familiar] Kill by Lexi Brown (from Katie Kull).,,
8,5,3,Skidmore,2014,SLU,[Katie Rowell] Kill by Becky Briggs (from Katie Kull).,,
8,6,3,Skidmore,2014,SLU,[Katie Rowell] Kill by Aria Goodman (from Clara Jones).,,
9,6,3,Skidmore,2014,SKIDMORE,[Clare Kenny] Kill by Amanda Brooks (from Katie Kull).,,
10,6,3,Skidmore,2014,SLU,[Mariah Dignan] Kill by Amanda Brooks (from Mariah Dignan).,,
10,7,3,Skidmore,2014,SLU,[Mariah Dignan] Attack error by Masha Kolesnikova.,,
11,7,3,Skidmore,2014,SKIDMORE,[Clara Jones] Kill by Cristina Deschaine.,,
12,7,3,Skidmore,2014,SLU,[Jenna Street] Service ace (Clare Kenny).,,
12,8,3,Skidmore,2014,SLU,[Jenna Street] Kill by Brittany Osborn (from Kalle Fox).,,
13,8,3,Skidmore,2014,SKIDMORE,[Brittany Osborn] Service error.,,
14,8,3,Skidmore,2014,SLU,[Marisa Turner] Kill by Cristina Deschaine.,,
15,8,3,Skidmore,2014,SLU,[Marisa Turner] Attack error by Kalle Fox (block by Lexi Brown).,,
15,9,3,Skidmore,2014,SLU,[Marisa Turner] Kill by Aria Goodman (from Kalle Fox).,,
16,9,3,Skidmore,2014,SKIDMORE,[Kalle Fox] Kill by Cristina Deschaine (from Jenna Street).,,
16,10,3,Skidmore,2014,SLU,[Cristina Deschaine] Kill by Angelea McPartlin (from Kalle Fox).,,
17,10,3,Skidmore,2014,SKIDMORE,[Aria Goodman] Kill by Maddy Ruehl (from Jenna Street).,,
18,10,3,Skidmore,2014,SLU,[Katie Kull] Kill by Masha Kolesnikova (from Katie Kull).,,
18,11,3,Skidmore,2014,SLU,[Katie Kull] Ball handling error by Katie Kull.,,
18,12,3,Skidmore,2014,SKIDMORE,[Marcela Familiar] Service ace (Lexi Brown).,,
18,13,3,Skidmore,2014,SKIDMORE,[Marcela Familiar] Service ace (Lexi Brown).,,
19,13,3,Skidmore,2014,SKIDMORE,[Marcela Familiar] Kill by Lexi Brown (from Katie Kull).,,
20,13,3,Skidmore,2014,SLU,[Lexi Brown] Kill by Masha Kolesnikova (from Katie Kull).,,
21,13,3,Skidmore,2014,SLU,[Lexi Brown] Ball handling error by Kalle Fox.,,
21,14,3,Skidmore,2014,SLU,[Rachel Pineda] Kill by Brittany Osborn (from Kalle Fox).,,
22,14,3,Skidmore,2014,SKIDMORE,[Clare Kenny] Service error.,,
24,14,3,Skidmore,2014,SLU,[Mariah Dignan] Attack error by Clara Jones.,,
24,15,3,Skidmore,2014,SLU,"[Mariah Dignan] Kill by Brittany Osborn (from Kalle Fox), block error by Cristina Deschaine.",,
25,15,3,Skidmore,2014,SKIDMORE,[Clara Jones] Kill by Cristina Deschaine (from Katie Kull).,,
0,1,1,RIT,2014,RIT,[Amy Van Hienen] Service error.,,
1,1,1,RIT,2014,SLU,[Jenna Street] Kill by Sarah Szybist (from Emma Dowdy).,,
1,2,1,RIT,2014,RIT,[Abby Higgins] Kill by Jenna Street (from Masha Kolesnikova).,,
2,2,1,RIT,2014,SLU,[Marisa Turner] Service error.,,
2,3,1,RIT,2014,RIT,[Emma Dowdy] Kill by Lexi Brown (from Jenna Street).,,
3,3,1,RIT,2014,SLU,[Cristina Deschaine] Kill by Sarah Szybist (from Amy Van Hienen).,,
4,3,1,RIT,2014,RIT,"[Sarah Szybist] Kill by Amy Van Hienen (from Emma Dowdy), block error by Becky Briggs.",,
4,4,1,RIT,2014,RIT,[Sarah Szybist] Kill by Lexi Brown (from Jenna Street).,,
4,5,1,RIT,2014,SLU,[Katie Kull] Kill by Katie Kull (from Mariah Dignan).,,
4,6,1,RIT,2014,SLU,[Katie Kull] Ball handling error by Emma Dowdy.,,
5,6,1,RIT,2014,SLU,[Katie Kull] Kill by Laiz Novaes (from Emma Dowdy).,,
6,6,1,RIT,2014,RIT,[Bethany Davis] Service ace (Lexi Brown).,,
6,7,1,RIT,2014,RIT,[Bethany Davis] Kill by Becky Briggs (from Katie Kull).,,
6,8,1,RIT,2014,SLU,[Lexi Brown] Attack error by Abby Higgins.,,
6,9,1,RIT,2014,SLU,[Lexi Brown] Service ace (Laiz Novaes).,,
6,10,1,RIT,2014,SLU,[Lexi Brown] Service ace (Bethany Davis).,,
7,10,1,RIT,2014,SLU,[Lexi Brown] Kill by Laiz Novaes (from Emma Dowdy).,,
8,10,1,RIT,2014,RIT,[Laiz Novaes] Attack error by Masha Kolesnikova.,,
8,11,1,RIT,2014,RIT,[Laiz Novaes] Kill by Becky Briggs (from Katie Kull).,,
9,11,1,RIT,2014,SLU,[Mariah Dignan] Kill by Emma Dowdy (from Bethany Davis).,,
10,11,1,RIT,2014,RIT,[Amy Van Hienen] Kill by Sarah Szybist (from Laiz Novaes).,,
11,11,1,RIT,2014,RIT,[Amy Van Hienen] Service ace (Lexi Brown).,,
11,12,1,RIT,2014,RIT,[Amy Van Hienen] Service error.,,
11,13,1,RIT,2014,SLU,[Jenna Street] Attack error by Sarah Szybist.,,
11,14,1,RIT,2014,SLU,[Jenna Street] Attack error by Sarah Szybist (block by Cristina Deschaine; Amanda Brooks).,,
12,14,1,RIT,2014,SLU,[Jenna Street] Attack error by Masha Kolesnikova (block by Emma Dowdy; Abby Higgins).,,
12,15,1,RIT,2014,RIT,[Abby Higgins] Kill by Amanda Brooks (from Jenna Street).,,
12,16,1,RIT,2014,SLU,[Marisa Turner] Kill by Lexi Brown (from Jenna Street).,,
13,16,1,RIT,2014,SLU,[Marisa Turner] Kill by Sarah Szybist (from Emma Dowdy).,,
14,16,1,RIT,2014,RIT,"[Emma Dowdy] Kill by Sarah Szybist (from Emma Dowdy), block error by Cristina Deschaine.",,
15,16,1,RIT,2014,RIT,[Emma Dowdy] Attack error by Cristina Deschaine.,,
16,16,1,RIT,2014,RIT,[Emma Dowdy] Attack error by Lexi Brown.,,
17,16,1,RIT,2014,RIT,[Emma Dowdy] Attack error by Cristina Deschaine (block by Kayla Wheeler).,,
17,17,1,RIT,2014,RIT,[Emma Dowdy] Service error.,,
18,17,1,RIT,2014,SLU,[Cristina Deschaine] Service error.,,
19,17,1,RIT,2014,RIT,[Rebecca Bennett] Service ace (Marisa Turner).,,
19,18,1,RIT,2014,RIT,[Rebecca Bennett] Kill by Lexi Brown (from Jenna Street).,,
19,19,1,RIT,2014,SLU,[Katie Kull] Kill by Lexi Brown (from Katie Kull).,,
20,19,1,RIT,2014,SLU,[Katie Kull] Kill by Laiz Novaes (from Emma Dowdy).,,
21,19,1,RIT,2014,RIT,[Bethany Davis] Kill by Laiz Novaes.,,
21,20,1,RIT,2014,RIT,[Bethany Davis] Kill by Lexi Brown (from Katie Kull).,,
21,21,1,RIT,2014,SLU,[Lexi Brown] Attack error by Amy Van Hienen (block by Maddy Ruehl; Becky Briggs).,,
21,22,1,RIT,2014,SLU,[Lexi Brown] Kill by Masha Kolesnikova.,,
21,23,1,RIT,2014,SLU,[Lexi Brown] Service ace (TEAM).,,
22,23,1,RIT,2014,SLU,[Lexi Brown] Kill by Laiz Novaes (from Emma Dowdy).,,
22,24,1,RIT,2014,RIT,[Laiz Novaes] Kill by Becky Briggs (from Katie Kull).,,
22,25,1,RIT,2014,SLU,[Mariah Dignan] Kill by Masha Kolesnikova (from Katie Kull).,,
1,0,2,RIT,2014,SLU,[Jenna Street] Kill by Sarah Szybist (from Emma Dowdy).,,
2,0,2,RIT,2014,RIT,[Abby Higgins] Attack error by Amanda Brooks.,,
3,0,2,RIT,2014,RIT,[Abby Higgins] Kill by Sarah Szybist.,,
3,1,2,RIT,2014,RIT,[Abby Higgins] Service error.,,
4,1,2,RIT,2014,SLU,[Masha Kolesnikova] Service error.,,
5,1,2,RIT,2014,RIT,"[Emma Dowdy] Kill by Laiz Novaes (from Emma Dowdy), block error by Lexi Brown.",,
5,2,2,RIT,2014,RIT,[Emma Dowdy] Kill by Lexi Brown (from Jenna Street).,,
5,3,2,RIT,2014,SLU,[Cristina Deschaine] Ball handling error by Emma Dowdy.,,
6,3,2,RIT,2014,SLU,[Cristina Deschaine] Kill by Sarah Szybist (from Emma Dowdy).,,
7,3,2,RIT,2014,RIT,[Sarah Szybist] Kill by Laiz Novaes (from Emma Dowdy).,,
8,3,2,RIT,2014,RIT,[Sarah Szybist] Service ace (Katie Rowell).,,
9,3,2,RIT,2014,RIT,[Sarah Szybist] Kill by Kayla Wheeler.,,
9,4,2,RIT,2014,RIT,[Sarah Szybist] Kill by Becky Briggs (from Jenna Street).,,
9,5,2,RIT,2014,SLU,[Katie Kull] Attack error by Amy Van Hienen (block by Becky Briggs; Maddy Ruehl).,,
9,6,2,RIT,2014,SLU,[Katie Kull] Kill by Lexi Brown (from Katie Kull).,,
9,7,2,RIT,2014,SLU,[Katie Kull] Attack error by Amy Van Hienen (block by Becky Briggs; Maddy Ruehl).,,
10,7,2,RIT,2014,SLU,[Katie Kull] Kill by Kayla Wheeler (from Emma Dowdy).,,
10,8,2,RIT,2014,RIT,[Bethany Davis] Kill by Maddy Ruehl (from Katie Kull).,,
10,9,2,RIT,2014,SLU,[Lexi Brown] Attack error by Abby Higgins.,,
10,10,2,RIT,2014,SLU,[Lexi Brown] Attack error by Amy Van Hienen.,,
11,10,2,RIT,2014,SLU,[Lexi Brown] Kill by Laiz Novaes (from Emma Dowdy).,,
11,11,2,RIT,2014,RIT,[Laiz Novaes] Kill by Maddy Ruehl (from Katie Kull).,,
11,12,2,RIT,2014,SLU,[Mariah Dignan] Service ace (Sarah Szybist).,,
11,13,2,RIT,2014,SLU,[Mariah Dignan] Attack error by Abby Higgins (block by Masha Kolesnikova; Cristina Deschaine).,,
11,14,2,RIT,2014,SLU,[Mariah Dignan] Service ace (Abby Higgins).,,
11,15,2,RIT,2014,SLU,[Mariah Dignan] Attack error by Emma Dowdy.,,
12,15,2,RIT,2014,SLU,[Mariah Dignan] Service error.,,
13,15,2,RIT,2014,RIT,[Kaitlin Slippy] Kill by Sarah Szybist (from Emma Dowdy).,,
13,16,2,RIT,2014,RIT,[Kaitlin Slippy] Attack error by Abby Higgins (block by Cristina Deschaine; Masha Kolesnikova).,,
14,16,2,RIT,2014,SLU,[Jenna Street] Kill by Abby Higgins (from Sarah Szybist).,,
14,17,2,RIT,2014,RIT,[Arielle Pariente] Kill by Cristina Deschaine (from Jenna Street).,,
14,18,2,RIT,2014,SLU,[Masha Kolesnikova] Ball handling error by Emma Dowdy.,,
14,19,2,RIT,2014,SLU,[Masha Kolesnikova] Service ace (Laiz Novaes).,,
15,19,2,RIT,2014,SLU,[Masha Kolesnikova] Kill by Sarah Szybist (from Laiz Novaes).,,
16,19,2,RIT,2014,RIT,[Emma Dowdy] Attack error by Mariah Dignan.,,
17,19,2,RIT,2014,RIT,[Emma Dowdy] Attack error by Jenna Street.,,
18,19,2,RIT,2014,RIT,[Emma Dowdy] Attack error by Cristina Deschaine (block by Kayla Wheeler).,,
18,20,2,RIT,2014,RIT,[Emma Dowdy] Kill by Lexi Brown (from Jenna Street).,,
18,21,2,RIT,2014,SLU,[Cristina Deschaine] Attack error by Sarah Szybist.,,
19,21,2,RIT,2014,SLU,[Cristina Deschaine] Attack error by Becky Briggs.,,
20,21,2,RIT,2014,RIT,[Sarah Szybist] Service ace (Katie Rowell).,,
21,21,2,RIT,2014,RIT,[Sarah Szybist] Kill by Laiz Novaes (from Emma Dowdy).,,
21,22,2,RIT,2014,RIT,[Sarah Szybist] Service error.,,
22,22,2,RIT,2014,SLU,[Katie Kull] Kill by Kayla Wheeler (from Emma Dowdy).,,
23,22,2,RIT,2014,RIT,[Bethany Davis] Attack error by Lexi Brown.,,
24,22,2,RIT,2014,RIT,[Bethany Davis] Kill by Laiz Novaes (from Emma Dowdy).,,
24,23,2,RIT,2014,RIT,[Bethany Davis] Kill by Becky Briggs (from Katie Kull).,,
24,24,2,RIT,2014,SLU,[Lexi Brown] Kill by Becky Briggs.,,
24,25,2,RIT,2014,SLU,[Lexi Brown] Kill by Katie Kull (from Maddy Ruehl).,,
24,26,2,RIT,2014,SLU,[Lexi Brown] Attack error by Taylor Harkness.,,
0,1,3,RIT,2014,RIT,[Kaitlin Slippy] Kill by Masha Kolesnikova (from Katie Kull).,,
0,2,3,RIT,2014,SLU,[Jenna Street] Service ace (Laiz Novaes).,,
0,3,3,RIT,2014,SLU,[Jenna Street] Attack error by Sarah Szybist (block by Cristina Deschaine; Katarina Marczeski).,,
0,4,3,RIT,2014,SLU,[Jenna Street] Attack error by Abby Higgins (block by Masha Kolesnikova; Cristina Deschaine).,,
0,5,3,RIT,2014,SLU,[Jenna Street] Kill by Cristina Deschaine (from Jenna Street).,,
0,6,3,RIT,2014,SLU,[Jenna Street] Attack error by Abby Higgins.,,
